order_id,date_raw,order_date,date_format_source,order_year,order_month,order_month_start,order_month_name,order_day_name,item_name,item_type,item_price,quantity,transaction_amount,expected_transaction_amount,transaction_amount_matches_expected,transaction_type,missing_transaction_type_flag,received_by,received_by_is_ambiguous_flag,time_of_sale,parsed_date_missing_flag,duplicate_order_id_flag,has_any_quality_flag
967,6/29/2022,2022-06-29,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Wednesday,Cold coffee,Beverages,40,14,560,560,True,Cash,False,Mr.,True,Afternoon,False,False,False
968,08-09-2022,2022-09-08,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Cold coffee,Beverages,40,15,600,600,True,Cash,False,Mrs.,True,Morning,False,False,False
969,11-06-2022,2022-06-11,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Cold coffee,Beverages,40,11,440,440,True,Cash,False,Mr.,True,Morning,False,False,False
970,11/21/2022,2022-11-21,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Aalopuri,Fastfood,20,5,100,100,True,Online,False,Mrs.,True,Afternoon,False,False,False
971,10-02-2022,2022-02-10,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Thursday,Frankie,Fastfood,50,2,100,100,True,Cash,False,Mrs.,True,Morning,False,False,False
972,03-11-2023,2023-11-03,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Friday,Aalopuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Afternoon,False,False,False
973,06-07-2022,2022-07-06,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Sugarcane juice,Beverages,25,1,25,25,True,Unknown,True,Mrs.,True,Morning,False,False,True
974,1/28/2023,2023-01-28,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Vadapav,Fastfood,20,13,260,260,True,Online,False,Mr.,True,Afternoon,False,False,False
975,1/15/2023,2023-01-15,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Sunday,Aalopuri,Fastfood,20,1,20,20,True,Cash,False,Mr.,True,Midnight,False,False,False
976,4/17/2022,2022-04-17,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Sunday,Sugarcane juice,Beverages,25,11,275,275,True,Unknown,True,Mrs.,True,Morning,False,False,True
977,01-05-2023,2023-05-01,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Monday,Aalopuri,Fastfood,20,1,20,20,True,Cash,False,Mr.,True,Evening,False,False,False
978,10-08-2022,2022-08-10,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Frankie,Fastfood,50,2,100,100,True,Online,False,Mr.,True,Night,False,False,False
979,5/21/2022,2022-05-21,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mrs.,True,Midnight,False,False,False
980,6/20/2022,2022-06-20,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Vadapav,Fastfood,20,9,180,180,True,Online,False,Mr.,True,Morning,False,False,False
981,1/22/2023,2023-01-22,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Sunday,Panipuri,Fastfood,20,15,300,300,True,Online,False,Mr.,True,Midnight,False,False,False
982,3/30/2023,2023-03-30,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mrs.,True,Night,False,False,False
983,3/17/2023,2023-03-17,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Friday,Cold coffee,Beverages,40,10,400,400,True,Unknown,True,Mrs.,True,Night,False,False,True
984,01-07-2023,2023-07-01,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Saturday,Frankie,Fastfood,50,3,150,150,True,Cash,False,Mr.,True,Afternoon,False,False,False
985,6/14/2022,2022-06-14,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Tuesday,Frankie,Fastfood,50,1,50,50,True,Cash,False,Mrs.,True,Afternoon,False,False,False
986,4/30/2022,2022-04-30,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Sugarcane juice,Beverages,25,13,325,325,True,Online,False,Mr.,True,Night,False,False,False
987,01-04-2023,2023-04-01,dd-mm-yyyy,2023,2023-04,2023-04-01,Apr 2023,Saturday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Evening,False,False,False
988,01-03-2023,2023-03-01,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Frankie,Fastfood,50,13,650,650,True,Unknown,True,Mrs.,True,Night,False,False,True
989,10-11-2022,2022-11-10,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Cold coffee,Beverages,40,13,520,520,True,Cash,False,Mr.,True,Afternoon,False,False,False
990,11/24/2022,2022-11-24,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Vadapav,Fastfood,20,10,200,200,True,Online,False,Mrs.,True,Morning,False,False,False
991,1/18/2023,2023-01-18,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Wednesday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mrs.,True,Night,False,False,False
992,10/21/2022,2022-10-21,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Friday,Sandwich,Fastfood,60,5,300,300,True,Cash,False,Mr.,True,Morning,False,False,False
993,7/17/2022,2022-07-17,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Frankie,Fastfood,50,3,150,150,True,Online,False,Mrs.,True,Night,False,False,False
994,11-01-2022,2022-01-11,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Tuesday,Panipuri,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Evening,False,False,False
995,6/18/2022,2022-06-18,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mr.,True,Night,False,False,False
996,3/19/2023,2023-03-19,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Sunday,Frankie,Fastfood,50,10,500,500,True,Unknown,True,Mrs.,True,Evening,False,False,True
997,9/20/2022,2022-09-20,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Sandwich,Fastfood,60,7,420,420,True,Unknown,True,Mr.,True,Evening,False,False,True
998,1/26/2023,2023-01-26,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Thursday,Sandwich,Fastfood,60,13,780,780,True,Unknown,True,Mr.,True,Evening,False,False,True
999,8/27/2022,2022-08-27,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Panipuri,Fastfood,20,5,100,100,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
1000,5/29/2022,2022-05-29,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Aalopuri,Fastfood,20,3,60,60,True,Online,False,Mrs.,True,Midnight,False,False,False
